CensusTract,State,County,Urban,POP2010,OHU2010,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,LowIncomeTracts,PovertyRate,MedianFamilyIncome,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,LAPOP1_10,LAPOP05_10,LAPOP1_20,LALOWI1_10,LALOWI05_10,LALOWI1_20,lapophalf,lapophalfshare,lalowihalf,lalowihalfshare,lakidshalf,lakidshalfshare,laseniorshalf,laseniorshalfshare,lawhitehalf,lawhitehalfshare,lablackhalf,lablackhalfshare,laasianhalf,laasianhalfshare,lanhopihalf,lanhopihalfshare,laaianhalf,laaianhalfshare,laomultirhalf,laomultirhalfshare,lahisphalf,lahisphalfshare,lahunvhalf,lahunvhalfshare,lasnaphalf,lasnaphalfshare,lapop1,lapop1share,lalowi1,lalowi1share,lakids1,lakids1share,laseniors1,laseniors1share,lawhite1,lawhite1share,lablack1,lablack1share,laasian1,laasian1share,lanhopi1,lanhopi1share,laaian1,laaian1share,laomultir1,laomultir1share,lahisp1,lahisp1share,lahunv1,lahunv1share,lasnap1,lasnap1share,lapop10,lapop10share,lalowi10,lalowi10share,lakids10,lakids10share,laseniors10,laseniors10share,lawhite10,lawhite10share,lablack10,lablack10share,laasian10,laasian10share,lanhopi10,lanhopi10share,laaian10,laaian10share,laomultir10,laomultir10share,lahisp10,lahisp10share,lahunv10,lahunv10share,lasnap10,lasnap10share,lapop20,lapop20share,lalowi20,lalowi20share,lakids20,lakids20share,laseniors20,laseniors20share,lawhite20,lawhite20share,lablack20,lablack20share,laasian20,laasian20share,lanhopi20,lanhopi20share,laaian20,laaian20share,laomultir20,laomultir20share,lahisp20,lahisp20share,lahunv20,lahunv20share,lasnap20,lasnap20share,TractLOWI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP
35031943800,New Mexico,McKinley,0,6253,1728,0,0,0,1,1,1,1,1,1,45.5,30450,1,1,1,0,0,1,1,1,4872.56229682561,4872.56229682561,1193.28393380528,3354.97314234796,3354.97314234796,676.608571827054,6229.94881552805,0.996313579966105,4295.08257062764,0.686883507216959,2139.09025922399,0.342090238161521,562.060873210715,0.089886594148523,88.0000003201857,0.014073244893681,5.00000002299384,0.000799616187909,49.0000002722954,0.007836238649016,1,0.000159923236846,5962.98032657278,0.953619115076409,123.968511455851,0.019825445619039,131.000000262359,0.020949944068824,256.504980329446,0.148440382135096,436.26941709891,0.252470727487795,6222.92567500819,0.995190416601343,4290.33539618955,0.686124323714946,2137.66491285599,0.341862292156725,561.514512309391,0.089799218344697,88.0000003201857,0.014073244893681,5.00000002299384,0.000799616187909,49.0000002722954,0.007836238649016,1,0.000159923236846,5956.28981062432,0.952549146109759,123.635886868621,0.019772251218395,131.000000262359,0.020949944068824,256.199409190122,0.148263546985024,435.722546160175,0.252154251250101,4872.56229682561,0.779235934243662,3354.97314234796,0.536538164456736,1722.30132135444,0.275436002135687,416.104677259081,0.066544806854163,74.0800640509532,0.011847123628811,4.00000000598265,0.000639692948342,49.0000002722954,0.007836238649016,1,0.000159923236846,4658.44221837926,0.744993158224735,86.0400328042082,0.013759800544412,82.0800639305769,0.01312650950433,204.258939836553,0.118205404998006,341.031565288598,0.197356229912383,1193.28393380528,0.190833829170844,676.608571827054,0.108205432884544,324.662077627479,0.051921010335436,152.957617316304,0.024461477261523,37.4959952385397,0.005996480927321,0,0,40.000000222586,0.006396929509449,1,0.000159923236846,1104.11983193513,0.176574417389276,10.6681134444661,0.001706079233083,11.6681132173592,0.001866002433609,47.4306158451295,0.027448273058524,98.635530862721,0.057080747027038,4515,2145,563,88,5,49,1,5986,124,131,231,383
35031943901,New Mexico,McKinley,0,4845,1446,0,14,0.0028896,1,1,0,1,1,1,34.8999999999999,34671,1,1,0,0,0,1,0,1,1071.30407516385,1071.30407516385,0,739.463953271383,739.463953271383,0,4845.00003006205,1.00000000620475,3059.48158331458,0.631471947020555,1550.0000063985,0.319917441981115,450.000001537033,0.092879257283186,287.000001145742,0.05923632634587,2.00000005385663,0.000412796708742,7.99999973829835,0.001651186736491,0,0,4388.000016875,0.905675958075337,159.99999985232,0.033023735779633,280.000000022616,0.057791537672367,151.556946867576,0.104811166575088,344.797030066973,0.238448845136219,4842.28459315643,0.999439544511131,3057.66117864345,0.631096218502261,1549.32114717209,0.319777326557708,450.000001537033,0.092879257283186,287.000001145742,0.05923632634587,2.00000005385663,0.000412796708742,7.99999973829835,0.001651186736491,0,0,4385.28457996938,0.90511549638171,159.99999985232,0.033023735779633,280.000000022616,0.057791537672367,151.406616736634,0.104707203828931,344.527241395688,0.238262269291624,1071.30407516385,0.221115392190683,739.463953271383,0.152624138962102,325.419465091044,0.06716604026647,106.572800225823,0.02199644999501,65.4538336078985,0.013509563180165,1.00000000065483,0.000206398348948,4.99999974435195,0.001031991691301,0,0,950.846636881714,0.196253175826979,49.0036043493309,0.010114263023598,75.4721141048357,0.01557731973268,34.4262067041254,0.023807888453752,81.3552938500166,0.056262305567093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3213,1550,450,287,2,8,0,4388,160,280,122,289
35031943902,New Mexico,McKinley,0,4238,1220,0,0,0,0,0,0,1,1,1,37,39464,0,0,0,0,0,0,0,1,198.280382388064,198.280382388064,0,151.085051695747,151.085051695747,0,4105.89545570226,0.968828564346924,2752.95569332643,0.649588412771693,1317.47464000455,0.310871788580593,338.017948533,0.079758836369278,233.915266136736,0.055194730093614,7.99999991804361,0.00188768284994,1.99999995199505,0.000471920705992,0.999999959021807,0.000235960348991,3567.78796195859,0.841856527125671,293.192229566775,0.069181743644827,312.744585760854,0.073795324625025,101.610616165556,0.083287390299637,231.139988690837,0.189459007123637,3990.97562988014,0.941712041028822,2665.38945149584,0.628926250942861,1275.31219288728,0.300923122436829,328.103384797053,0.077419392354189,199.568899634392,0.047090349135062,7.99999991804361,0.00188768284994,1.99999995199505,0.000471920705992,0.999999959021807,0.000235960348991,3491.94557446116,0.823960730170167,288.461156902514,0.068065398042122,303.461156646706,0.071604803361658,96.1525227551987,0.078813543241966,223.118346393331,0.182883890486337,198.280382388064,0.046786310143479,151.085051695747,0.035650082986255,55.4559729933171,0.013085411277328,23.0438457370273,0.005437434105009,24.9637369251468,0.005890452318345,0,0,0.981868288059559,0.000231681993407,0,0,166.111974170355,0.039195841002915,6.22280355470138,0.001468334958636,3.25913221875089,0.000769026007256,7.72390822073511,0.006331072312078,11.3516616405429,0.00930464068897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2319,1358,347,255,8,2,1,3673,299,324,78,161
35031944000,New Mexico,McKinley,0,2186,660,0,0,0,1,1,1,1,1,1,47.6,24531,1,1,1,0,0,1,1,1,2144.96132649137,2144.96132649137,1130.02923915279,1621.46030255468,1621.46030255468,857.847461399148,2186.00000214698,1.00000000098215,1652.22527400445,0.755821259837353,716.000001993168,0.327538884717827,215.000000471942,0.09835315666603,45.0000007049942,0.020585544695789,2.00000002235174,0.000914913093482,1.99999998529301,0.000914913076529,0,0,2080.00000298746,0.951509607954008,57.000000045794,0.026075022893776,62.0000004431112,0.028362305783674,112.149608598279,0.169923649391332,229.902154362756,0.348336597519329,2186.00000214698,1.00000000098215,1652.22527400445,0.755821259837353,716.000001993168,0.327538884717827,215.000000471942,0.09835315666603,45.0000007049942,0.020585544695789,2.00000002235174,0.000914913093482,1.99999998529301,0.000914913076529,0,0,2080.00000298746,0.951509607954008,57.000000045794,0.026075022893776,62.0000004431112,0.028362305783674,112.149608598279,0.169923649391332,229.902154362756,0.348336597519329,2144.96132649137,0.981226590343722,1621.46030255468,0.741747622394643,701.979804762131,0.321125253779566,209.988012923854,0.096060390175597,45.0000007049942,0.020585544695789,2.00000002235174,0.000914913093482,1.00000002980232,0.000457456555262,0,0,2039.96132708641,0.933193653744927,57.000000045794,0.026075022893776,62.0000004431112,0.028362305783674,109.799072044137,0.166362230369905,226.2340293875,0.342778832405304,1130.02923915279,0.516939267681973,857.847461399148,0.392427932936482,384.384578488064,0.175839239930496,107.855201434946,0.049339067445081,28.1035930370217,0.012856172478052,2.00000002235174,0.000914913093482,0,0,0,0,1054.31511146534,0.482303344677652,45.6105362402208,0.020864838170275,40.1572879192071,0.018370214052702,47.169588898206,0.071469074088191,117.07729244064,0.177389837031273,1621,716,215,45,2,2,0,2080,57,62,87,178
35031945200,New Mexico,McKinley,0,6499,2039,0,44,0.0067703,0,0,0,0,0,1,39,31902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5486.45127620633,0.844199303924655,3387.11377187833,0.521174607151614,1969.58532009156,0.30305975074497,381.283087169335,0.058667962327948,1399.7559513665,0.215380204857132,47.1209048445266,0.007250485435379,39.4076048329618,0.006063641303733,0.999999998137355,0.00015386982584,2846.63672012598,0.438011497172793,1152.53012069987,0.177339609278331,1786.46845839907,0.274883591075408,45.9248170329717,0.022523205999496,385.220354960844,0.18892611817599,4175.23468302415,0.642442634716749,2645.30609964431,0.407032789605219,1470.41756071326,0.22625289440118,289.025882345731,0.044472362262768,1058.91389856324,0.162934897455492,32.0645284022134,0.004933763410096,32.1232110306766,0.004942792895934,0.999999998137355,0.00015386982584,2127.65456865461,0.327381838537408,923.478497223903,0.142095475799954,1298.08587529185,0.199736247929198,20.2336861227829,0.009923337970958,292.653378544774,0.143527895313769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3205,2334,448,1693,64,44,1,3318,1379,2204,47,322
35031945300,New Mexico,McKinley,1,3186,1033,0,104,0.0326428,0,1,0,1,1,1,39,33482,0,1,0,1,0,0,0,1,115.84612146387,1970.98624343233,115.84612146387,74.2970707412523,1120.58957701974,74.2970707412523,1970.98624343233,0.618639749978761,1120.58957701974,0.351723031079644,672.718503830628,0.211148306287077,194.563559504598,0.061068286096861,480.430810489687,0.150794353574918,12.7893482306972,0.004014233594067,16.9221507788634,0.005311409535111,2.00000005941825,0.000627746409108,941.944597208962,0.295651160454791,516.899331295164,0.162240844725413,882.792059323983,0.27708476438292,119.341393351946,0.115528938385234,211.671343505348,0.204909335435961,115.84612146387,0.036360992298767,74.2970707412523,0.023319858989721,28.2435652517244,0.008864898070221,9.89840163793383,0.00310684294976,21.3378789750814,0.006697388253321,0,0,1.00000002961593,0.000313873204525,1.00000002961593,0.000313873204525,82.681567216382,0.025951527688758,9.82667561178095,0.00308433007275,14.8861896109301,0.004672375897969,8.98950469905594,0.008702327879047,12.6745992281595,0.012269699156011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1898,1085,319,721,42,34,2,1656,731,1299,166,292
35031945400,New Mexico,McKinley,1,3241,1353,0,11,0.003394,0,0,0,0,0,0,15.6,53781,0,1,0,1,0,0,0,0,98.9490572043978,736.202644763263,98.9490572043978,48.3827542394992,351.280314377754,48.3827542394992,736.202644763263,0.227152929578298,351.280314377754,0.108386397524762,248.411078862447,0.076646429763174,67.2915453977044,0.020762587287166,164.708724227017,0.050820340705652,4.36094167403941,0.001345554357926,9.79434106122657,0.003022012052214,0,0,422.270268712052,0.130290116850371,135.068367356682,0.041674905077656,239.93279676717,0.07403048342091,35.2633394299488,0.026063074227604,31.9157767206463,0.023588896319768,98.9490572043978,0.030530409504597,48.3827542394992,0.014928341326597,33.8759689140806,0.010452319936464,8.10790409996172,0.002501667417452,19.9719689192534,0.006162285997918,0.453696008250766,0.000139986426489,2.90739208828613,0.000897066364791,0,0,58.5267837400078,0.018058248608457,17.0892158991341,0.005272821937406,34.2464006191144,0.010566615433235,4.14361463984886,0.003062538536474,4.09512804299924,0.003026702175166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1174,845,421,1252,33,48,3,1209,696,1225,136,101
35031945500,New Mexico,McKinley,1,5838,2357,0,64,0.0109627,0,0,0,0,1,0,9.8,73446,1,1,1,1,1,0,0,1,1735.79864989873,3570.39276021532,1735.79864989873,287.666470676937,774.546940715794,287.666470676937,3570.39276021532,0.611578067868333,774.546940715794,0.132673336881774,849.083501452347,0.145440819022327,579.400667283742,0.099246431531987,2122.31644196098,0.363534847886431,69.356950554742,0.011880258745245,212.619330259622,0.036419892130802,2.94091328405193,0.000503753560132,749.908328134508,0.12845295103366,413.250814822997,0.070786367732613,866.973297074669,0.148505189632523,114.96884005329,0.048777615635677,32.3095253728488,0.013707902152248,1735.79864989873,0.297327620743188,287.666470676937,0.049274832250246,393.785766896209,0.067452169732136,289.625275593367,0.049610358957411,894.031260338495,0.153139989780489,46.6809250134974,0.007996047450068,148.005194112658,0.025352037360853,0.999999957013642,0.000171291530835,444.998215886007,0.076224428894486,201.083066289342,0.034443827730274,370.599499945063,0.063480558401004,53.309410638918,0.022617484361017,16.0822308593951,0.006823178132964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1578,1422,895,3176,97,269,6,1529,761,1535,168,47
35031945600,New Mexico,McKinley,1,5248,1551,0,303,0.0577363,1,1,1,0,0,1,30.3999999999999,32500,1,1,1,1,1,0,0,0,4191.67761350545,5114.67922689887,4191.67761350545,2413.20970911355,3118.33575577111,2413.20970911355,5114.67922689887,0.97459588927189,3118.33575577111,0.594195075413703,1639.46499873507,0.312398056161408,425.97156063281,0.081168361401069,1408.50383301574,0.268388687693548,36.9999999869614,0.007050304875564,46.9999994402751,0.008955792576272,0,0,2734.3588730283,0.521028748671553,887.816473679617,0.169172346356634,1444.17561946064,0.275185903098446,56.4803893615276,0.036415467028709,375.111853648129,0.241851614215429,4191.67761350545,0.798719057451496,2413.20970911355,0.459834167132918,1342.9921465199,0.255905515724066,370.003167098388,0.070503652267223,1275.38158542412,0.24302240575917,28.949907766655,0.005516369620171,42.7899811929091,0.008153578733405,0,0,2084.7528191246,0.397247107302708,759.803286137059,0.144779589584043,1217.64535898715,0.232020838221637,54.7069495965511,0.035272050030014,317.66616323233,0.204813773844185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3462,1679,433,1423,37,47,0,2831,910,1478,63,338
35031945700,New Mexico,McKinley,0,2197,704,0,0,0,1,1,1,1,1,1,42.8999999999999,33393,1,1,1,0,0,1,1,1,2197.00000107889,2197.00000107889,598.659227023291,1622.29049021433,1622.29049021433,490.459441899517,2197.00000107889,1.00000000049107,1622.29049021432,0.73841169331558,610.999997745985,0.278106507849788,253.000000998999,0.115157032771506,233.99999994346,0.10650887571391,3.9999999779975,0.001820664532543,5.00000009592622,0.00227583072186,1.00000001350417,0.000455166141786,1909.99999767682,0.869367318014028,43.000000239821,0.019572143941657,72.9999997740133,0.033227127798823,120.465760812491,0.171116137517744,187.896013785346,0.266897746854185,2197.00000107889,1.00000000049107,1622.29049021433,0.73841169331558,610.999997745984,0.278106507849788,253.000000998999,0.115157032771506,233.99999994346,0.10650887571391,3.9999999779975,0.001820664532543,5.00000009592622,0.00227583072186,1.00000001350417,0.000455166141786,1909.99999767682,0.869367318014028,43.000000239821,0.019572143941657,72.9999997740133,0.033227127798823,120.465760812491,0.171116137517744,187.896013785346,0.266897746854185,2197.00000107889,1.00000000049107,1622.29049021433,0.73841169331558,610.999997745984,0.278106507849788,253.000000998999,0.115157032771506,233.99999994346,0.10650887571391,3.9999999779975,0.001820664532543,5.00000009592622,0.00227583072186,1.00000001350417,0.000455166141786,1909.99999767682,0.869367318014028,43.000000239821,0.019572143941657,72.9999997740133,0.033227127798823,120.465760812491,0.171116137517744,187.896013785346,0.266897746854185,598.659227023291,0.272489406929127,490.459441899517,0.223240528857313,170.23833075375,0.077486723146905,77.4486900719455,0.035252020970389,10.5518380170688,0.004802839334123,0,0,0,0,0,0,587.107385672204,0.267231399941832,0.999999985875547,0.000455166129211,17.104810879382,0.007785530668813,29.9072831868432,0.042481936344948,49.3220455557264,0.070059723800748,1817,611,253,234,4,5,1,1910,43,73,99,154
35031946000,New Mexico,McKinley,0,5677,1653,0,0,0,1,1,1,1,1,1,42.5,30463,1,1,1,0,0,1,1,1,5656.9824635078,5656.9824635078,3580.71911585068,4211.90471280256,4211.90471280256,2676.73970016191,5676.99999800709,0.999999999648951,4227.48506041693,0.744668849818026,1940.99999939989,0.341905936128219,484.000000167112,0.085256297369581,563.00000367222,0.099172098585912,15.000000002335,0.002642240620457,7.0000000874279,0.001233045638088,6.99999991781078,0.00123304560821,4891.00000037525,0.8615465915757,194.000000202513,0.034172978721598,337.000000158271,0.059362339291575,276.209577681983,0.167095933261938,380.690908616692,0.230303030016148,5676.99999800709,0.999999999648951,4227.48506041693,0.744668849818026,1940.99999939989,0.341905936128219,484.000000167112,0.085256297369581,563.00000367222,0.099172098585912,15.000000002335,0.002642240620457,7.0000000874279,0.001233045638088,6.99999991781078,0.00123304560821,4891.00000037525,0.8615465915757,194.000000202513,0.034172978721598,337.000000158271,0.059362339291575,276.209577681983,0.167095933261938,380.690908616692,0.230303030016148,5656.9824635078,0.996473923464471,4211.90471280256,0.741924381328619,1936.38205720748,0.341092488498764,481.801464898168,0.084869026756767,562.141612619737,0.099020893538795,15.000000002335,0.002642240620457,7.0000000874279,0.001233045638088,6.99999991781078,0.00123304560821,4872.67347860306,0.858318386225658,193.167378669555,0.034026312959231,336.028621436975,0.059191231537251,275.028402557915,0.16638136875857,379.145293777277,0.229367993815655,3580.71911585068,0.63074143312501,2676.73970016191,0.471506024337135,1255.20300164458,0.221103223823249,296.637690170633,0.052252543627027,360.933200046603,0.06357815748575,5.99999995096368,0.001056896239381,3.00000003527384,0.000528448130223,5.9999999103602,0.001056896232228,3083.51618949126,0.543159448562844,121.269733773667,0.021361587770595,208.279152468864,0.03668824246413,142.645565694309,0.086294958072782,238.939279822388,0.144548868616085,3726,1941,484,563,15,7,7,4891,194,337,225,304
35031973100,New Mexico,McKinley,0,1080,430,0,8,0.0074074,1,1,1,1,0,1,21.1,62825,1,1,1,0,0,1,1,1,1079.99999884734,1079.99999884734,775.224603718314,470.698856694167,470.698856694167,337.867902460779,1079.99999884734,0.999999998932729,470.698856694167,0.435832274716822,244.999999596735,0.226851851478459,198.000000150945,0.183333333473097,671.999999427473,0.622222221692105,3.00000003368768,0.00277777780897,5.00000002771025,0.004629629655287,0,0,307.000001112509,0.284259260289361,92.9999997592112,0.086111110888159,114.99999907324,0.106481480623371,29.9999998604484,0.069767441535927,59.9999997208968,0.139534883071853,1079.99999884734,0.999999998932729,470.698856694167,0.435832274716822,244.999999596735,0.226851851478459,198.000000150945,0.183333333473097,671.999999427473,0.622222221692105,3.00000003368768,0.00277777780897,5.00000002771025,0.004629629655287,0,0,307.000001112509,0.284259260289361,92.9999997592112,0.086111110888159,114.99999907324,0.106481480623371,29.9999998604484,0.069767441535927,59.9999997208968,0.139534883071853,1079.99999884734,0.999999998932729,470.698856694167,0.435832274716822,244.999999596735,0.226851851478459,198.000000150945,0.183333333473097,671.999999427473,0.622222221692105,3.00000003368768,0.00277777780897,5.00000002771025,0.004629629655287,0,0,307.000001112509,0.284259260289361,92.9999997592112,0.086111110888159,114.99999907324,0.106481480623371,29.9999998604484,0.069767441535927,59.9999997208968,0.139534883071853,775.224603718314,0.71780055899844,337.867902460779,0.312840650426648,191.397739929703,0.17722012956454,144.201564807621,0.133519967414464,463.907163819506,0.429543670203247,3.00000003368768,0.00277777780897,4.95984929996916,0.004592453055527,0,0,229.478043369453,0.212479669786531,73.8795479795821,0.068406988869984,75.67879401454,0.07007295742087,21.4001191119256,0.049767718864943,42.8002382238512,0.099535437729887,343,245,198,672,3,5,0,307,93,115,18,36
35033955200,New Mexico,Mora,0,4881,2114,0,8,0.001639,1,1,0,1,1,1,21.8999999999999,35230,1,1,0,0,0,1,0,1,1200.13561936258,1200.13561936258,461.203892227573,782.439257305233,782.439257305233,290.782981293123,4825.03629914984,0.988534378027012,3257.01298882611,0.667283955916024,1024.52902556369,0.209901459857343,909.76536734177,0.186389134878462,3426.8213053907,0.702073613069187,31.5893996917221,0.006471911430388,12.9684333374344,0.002656921396729,0.968432927055915,0.000198408712775,63.1500124509425,0.012937925107753,1289.53871822084,0.26419559889794,3904.83827410567,0.800007841447588,101.712896422071,0.048113952895966,414.31021359647,0.195984017784518,4670.85007348114,0.956945313149179,3149.13376944264,0.645182087572761,990.84487747469,0.203000384649598,886.221748485212,0.181565611244666,3310.10279477919,0.678160785654414,30.7021156906704,0.006290128189033,12.8956752027471,0.00264201499749,0.895674792368595,0.000183502313536,62.0000685245199,0.012702329138398,1254.25374742941,0.256966553458189,3765.64961808523,0.771491419398737,96.0532306379441,0.045436722156076,401.623291918219,0.189982635722904,1200.13561936258,0.245879045147015,782.439257305233,0.160303064393615,243.255604413086,0.049837247370024,269.453970985467,0.055204665229557,918.239394545575,0.188125260099483,6.99999990941335,0.001434132331369,3.08978815283626,0.000633023592058,0,0,19.3764327672557,0.003969767008247,252.430005228545,0.051716862370118,883.650006002623,0.181038722803242,17.3512799642575,0.008207795631153,108.48945298803,0.051319514185445,461.203892227573,0.094489631679486,290.782981293123,0.05957446861158,91.7313342985106,0.018793553431369,104.959268782339,0.021503640397939,372.708924329824,0.076359132212625,2.00000005960464,0.000409752112191,0,0,0,0,11.999999603955,0.002458512518737,74.4949681655885,0.015262234821878,343.509640506658,0.070376898280405,4.22413549293857,0.001998171945572,44.126288048139,0.020873362369035,3117,1042,915,3462,32,13,1,64,1309,3953,82,302
